claim_id,employee_id,claim_date,expense_category,vendor_name,currency,amount_local,amount_usd,fx_rate,project_code,cost_center,approval_status,approver_id,receipt_attached,notes,reimbursable
EXP-0000519,EMP-000384,2024-04-21,Client Entertainment,Vendor-185,USD,7220.48,7220.48,1.0,PROJ-049,CC-0014,REJECTED,MGR-003,Y,,Y
EXP-0000520,EMP-001968,2024-12-31,Travel-Hotel,Vendor-98,JPY,10050.85,67.34,0.0067,PROJ-031,CC-0020,PENDING,MGR-001,Y,Conference attendance,N
EXP-0000521,EMP-000494,2024-12-07,Training,Vendor-59,INR,7076.04,84.91,0.012,PROJ-028,CC-0018,APPROVED,MGR-003,Y,Conference attendance,Y
EXP-0000522,EMP-000090,2024-07-28,Training,Vendor-106,CAD,6166.92,4563.52,0.74,PROJ-035,CC-0003,APPROVED,MGR-003,Y,,Y
EXP-0000523,EMP-000448,2025-01-14,Travel-Hotel,Vendor-10,CAD,11072.99,8194.01,0.74,PROJ-017,CC-0001,CANCELLED,MGR-001,Y,,N
EXP-0000524,EMP-001892,2024-08-30,Telecoms,Vendor-31,CAD,1411.31,1044.37,0.74,PROJ-006,CC-0009,PENDING,MGR-001,Y,,N
EXP-0000525,EMP-001426,2024-01-07,Training,Vendor-56,EUR,9862.88,10750.54,1.09,PROJ-027,CC-0011,APPROVED,MGR-001,N,,N
EXP-0000526,EMP-000715,2024-12-31,Training,Vendor-143,USD,6412.31,6412.31,1.0,PROJ-045,CC-0006,APPROVED,MGR-003,Y,,Y
EXP-0000527,EMP-001685,2024-06-09,Meals,Vendor-189,AUD,2896.24,1882.56,0.65,PROJ-003,CC-0006,PENDING,MGR-001,N,Client visit,N
EXP-0000528,EMP-000921,2024-08-19,Telecoms,Vendor-35,SGD,928.51,687.1,0.74,PROJ-003,CC-0004,PENDING,MGR-002,Y,,N
EXP-0000529,EMP-001708,2024-06-11,Training,Vendor-97,EUR,10321.88,11250.85,1.09,PROJ-001,CC-0006,REJECTED,MGR-001,N,,N
EXP-0000530,EMP-000323,2024-08-04,Travel-Hotel,Vendor-40,GBP,1281.56,1627.58,1.27,PROJ-027,CC-0004,CANCELLED,MGR-001,N,Monthly subscription,N
EXP-0000531,EMP-001218,2024-08-08,Training,Vendor-109,SGD,2369.38,1753.34,0.74,PROJ-012,CC-0020,CANCELLED,MGR-002,Y,Monthly subscription,Y
EXP-0000532,EMP-000606,2025-01-19,Marketing Materials,Vendor-120,USD,2952.08,2952.08,1.0,PROJ-006,CC-0019,APPROVED,MGR-003,N,Conference attendance,Y
EXP-0000533,EMP-000809,2024-05-18,Travel-Air,Vendor-133,GBP,8405.37,10674.82,1.27,PROJ-012,CC-0018,PENDING,MGR-001,N,Conference attendance,Y
EXP-0000534,EMP-000172,2024-12-13,Marketing Materials,Vendor-138,CAD,8089.65,5986.34,0.74,PROJ-006,CC-0009,REJECTED,MGR-002,N,Client visit,Y
EXP-0000535,EMP-001717,2024-07-29,Travel-Ground,Vendor-57,JPY,7362.72,49.33,0.0067,PROJ-045,CC-0003,PENDING,MGR-003,Y,Conference attendance,N
EXP-0000536,EMP-000660,2025-04-16,Travel-Ground,Vendor-175,GBP,11068.74,14057.3,1.27,PROJ-018,CC-0011,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0000537,EMP-000338,2024-03-24,Travel-Hotel,Vendor-177,USD,1263.67,1263.67,1.0,PROJ-013,CC-0016,APPROVED,MGR-002,Y,Conference attendance,Y
EXP-0000538,EMP-000641,2025-01-23,Travel-Hotel,Vendor-130,EUR,14826.16,16160.51,1.09,PROJ-042,CC-0010,REJECTED,MGR-002,N,Conference attendance,Y
EXP-0000539,EMP-001070,2024-03-19,Travel-Ground,Vendor-45,SGD,4314.89,3193.02,0.74,PROJ-049,CC-0010,APPROVED,MGR-002,Y,Team lunch,Y
EXP-0000540,EMP-000091,2024-02-20,Travel-Air,Vendor-170,JPY,7015.02,47.0,0.0067,PROJ-017,CC-0008,CANCELLED,MGR-002,Y,Conference attendance,N
EXP-0000541,EMP-000830,2025-01-21,Telecoms,Vendor-32,AUD,7955.23,5170.9,0.65,PROJ-016,CC-0014,PENDING,MGR-002,N,Monthly subscription,N
EXP-0000542,EMP-001683,2024-06-23,Telecoms,Vendor-97,USD,5499.5,5499.5,1.0,PROJ-047,CC-0002,APPROVED,MGR-003,Y,Conference attendance,N
EXP-0000543,EMP-001234,2025-04-16,Telecoms,Vendor-91,CAD,3613.44,2673.95,0.74,PROJ-002,CC-0020,PENDING,MGR-001,Y,Conference attendance,N
EXP-0000544,EMP-001773,2025-02-05,Client Entertainment,Vendor-136,USD,13922.8,13922.8,1.0,PROJ-008,CC-0018,APPROVED,MGR-002,Y,,Y
EXP-0000545,EMP-001907,2024-09-11,Marketing Materials,Vendor-50,SGD,7481.72,5536.47,0.74,PROJ-025,CC-0007,APPROVED,MGR-002,Y,Client visit,Y
EXP-0000546,EMP-000820,2024-10-29,Travel-Ground,Vendor-134,GBP,2131.1,2706.5,1.27,PROJ-037,CC-0010,CANCELLED,MGR-002,N,Conference attendance,Y
EXP-0000547,EMP-000268,2025-01-12,Marketing Materials,Vendor-111,JPY,11349.63,76.04,0.0067,PROJ-014,CC-0004,REJECTED,MGR-002,Y,Team lunch,Y
EXP-0000548,EMP-001294,2025-02-03,Travel-Ground,Vendor-91,JPY,4381.46,29.36,0.0067,PROJ-049,CC-0012,REJECTED,MGR-001,N,Team lunch,Y
EXP-0000549,EMP-001400,2024-07-10,Client Entertainment,Vendor-50,INR,5105.56,61.27,0.012,PROJ-047,CC-0001,APPROVED,MGR-002,Y,Monthly subscription,N
EXP-0000550,EMP-001051,2025-06-01,Travel-Air,Vendor-198,AUD,12947.63,8415.96,0.65,PROJ-015,CC-0004,REJECTED,MGR-001,N,Monthly subscription,N
EXP-0000551,EMP-001704,2024-03-04,Software License,Vendor-10,EUR,6990.58,7619.73,1.09,PROJ-019,CC-0002,REJECTED,MGR-001,N,Client visit,Y
EXP-0000552,EMP-001078,2024-09-20,Telecoms,Vendor-81,INR,2922.99,35.08,0.012,PROJ-046,CC-0004,CANCELLED,MGR-003,N,Client visit,Y
EXP-0000553,EMP-001229,2025-04-10,Marketing Materials,Vendor-120,GBP,1427.68,1813.15,1.27,PROJ-047,CC-0004,APPROVED,MGR-003,N,Client visit,Y
EXP-0000554,EMP-000276,2025-02-18,Software License,Vendor-58,CAD,7393.79,5471.4,0.74,PROJ-003,CC-0014,APPROVED,MGR-003,Y,Conference attendance,N
EXP-0000555,EMP-000196,2025-04-17,Marketing Materials,Vendor-105,INR,14871.42,178.46,0.012,PROJ-050,CC-0018,APPROVED,MGR-001,N,Client visit,Y
EXP-0000556,EMP-000686,2025-02-28,Travel-Hotel,Vendor-141,USD,8795.49,8795.49,1.0,PROJ-009,CC-0020,APPROVED,MGR-001,Y,Monthly subscription,N
EXP-0000557,EMP-000581,2024-05-02,Office Supplies,Vendor-1,SGD,3965.67,2934.6,0.74,PROJ-040,CC-0007,CANCELLED,MGR-002,Y,Client visit,Y
EXP-0000558,EMP-000146,2024-05-06,Marketing Materials,Vendor-164,GBP,4675.31,5937.64,1.27,PROJ-050,CC-0019,REJECTED,MGR-001,Y,Client visit,Y
EXP-0000559,EMP-000703,2024-01-28,Telecoms,Vendor-36,JPY,7953.03,53.29,0.0067,PROJ-049,CC-0014,PENDING,MGR-001,N,Client visit,Y
EXP-0000560,EMP-000564,2024-12-09,Software License,Vendor-108,GBP,3609.73,4584.36,1.27,PROJ-005,CC-0003,REJECTED,MGR-001,Y,Client visit,N
EXP-0000561,EMP-001292,2024-01-22,Software License,Vendor-61,USD,12445.45,12445.45,1.0,PROJ-032,CC-0013,CANCELLED,MGR-002,Y,,Y
EXP-0000562,EMP-000874,2024-01-19,Travel-Air,Vendor-50,GBP,11197.68,14221.05,1.27,PROJ-004,CC-0017,PENDING,MGR-002,Y,Team lunch,Y
EXP-0000563,EMP-001403,2025-04-11,Travel-Hotel,Vendor-83,USD,5800.4,5800.4,1.0,PROJ-048,CC-0007,APPROVED,MGR-001,N,Monthly subscription,N
EXP-0000564,EMP-000881,2025-06-05,Marketing Materials,Vendor-47,INR,790.26,9.48,0.012,PROJ-028,CC-0019,APPROVED,MGR-002,Y,Team lunch,Y
EXP-0000565,EMP-001703,2024-09-27,Client Entertainment,Vendor-192,CAD,14758.96,10921.63,0.74,PROJ-003,CC-0004,PENDING,MGR-002,Y,,N
EXP-0000566,EMP-000487,2025-05-03,Marketing Materials,Vendor-189,CAD,5145.71,3807.83,0.74,PROJ-034,CC-0005,CANCELLED,MGR-001,N,Client visit,N
EXP-0000567,EMP-001367,2025-01-14,Training,Vendor-177,GBP,810.47,1029.3,1.27,PROJ-045,CC-0001,APPROVED,MGR-003,Y,,Y
EXP-0000568,EMP-000373,2024-01-17,Training,Vendor-66,AUD,4293.61,2790.85,0.65,PROJ-038,CC-0006,CANCELLED,MGR-003,Y,,N
EXP-0000569,EMP-001315,2025-04-12,Travel-Hotel,Vendor-134,AUD,12455.93,8096.35,0.65,PROJ-019,CC-0005,REJECTED,MGR-003,Y,,Y
EXP-0000570,EMP-000211,2024-10-28,Travel-Air,Vendor-198,EUR,4962.0,5408.58,1.09,PROJ-033,CC-0010,PENDING,MGR-001,N,Conference attendance,Y
EXP-0000571,EMP-000290,2025-03-16,Office Supplies,Vendor-145,CAD,4423.53,3273.41,0.74,PROJ-036,CC-0002,CANCELLED,MGR-003,Y,,N
EXP-0000572,EMP-000242,2025-04-13,Office Supplies,Vendor-8,EUR,5975.93,6513.76,1.09,PROJ-042,CC-0015,PENDING,MGR-003,N,Monthly subscription,Y
EXP-0000573,EMP-001357,2025-01-05,Meals,Vendor-134,CAD,4893.41,3621.12,0.74,PROJ-009,CC-0018,APPROVED,MGR-002,Y,Monthly subscription,N
EXP-0000574,EMP-001848,2025-03-20,Software License,Vendor-8,GBP,14724.15,18699.67,1.27,PROJ-036,CC-0005,CANCELLED,MGR-003,Y,,Y
EXP-0000575,EMP-000192,2025-01-26,Telecoms,Vendor-97,JPY,9917.17,66.45,0.0067,PROJ-023,CC-0014,APPROVED,MGR-001,Y,,N
EXP-0000576,EMP-001702,2024-05-29,Meals,Vendor-136,JPY,1482.81,9.93,0.0067,PROJ-021,CC-0019,REJECTED,MGR-001,Y,Client visit,N
EXP-0000577,EMP-000493,2024-11-14,Marketing Materials,Vendor-70,JPY,8126.61,54.45,0.0067,PROJ-041,CC-0002,APPROVED,MGR-001,Y,Client visit,Y
EXP-0000578,EMP-001053,2025-03-20,Telecoms,Vendor-101,USD,10019.07,10019.07,1.0,PROJ-025,CC-0003,APPROVED,MGR-001,Y,,Y
EXP-0000579,EMP-000396,2024-12-08,Travel-Air,Vendor-13,GBP,1227.4,1558.8,1.27,PROJ-005,CC-0013,APPROVED,MGR-003,Y,Conference attendance,N
EXP-0000580,EMP-000659,2024-02-25,Training,Vendor-105,GBP,12868.97,16343.59,1.27,PROJ-050,CC-0006,PENDING,MGR-003,Y,,N
EXP-0000581,EMP-000755,2024-08-13,Client Entertainment,Vendor-70,EUR,763.98,832.74,1.09,PROJ-002,CC-0016,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0000582,EMP-000920,2024-05-23,Office Supplies,Vendor-196,USD,10717.59,10717.59,1.0,PROJ-027,CC-0005,PENDING,MGR-002,Y,,Y
EXP-0000583,EMP-001692,2025-04-30,Office Supplies,Vendor-13,SGD,10877.57,8049.4,0.74,PROJ-011,CC-0019,APPROVED,MGR-002,Y,Team lunch,N
EXP-0000584,EMP-000407,2024-07-26,Training,Vendor-60,GBP,14554.75,18484.53,1.27,PROJ-006,CC-0005,REJECTED,MGR-002,N,Client visit,N
EXP-0000585,EMP-001116,2024-03-22,Training,Vendor-3,JPY,1639.61,10.99,0.0067,PROJ-014,CC-0006,APPROVED,MGR-001,N,Conference attendance,N
EXP-0000586,EMP-000865,2024-08-31,Marketing Materials,Vendor-172,GBP,3290.88,4179.42,1.27,PROJ-021,CC-0005,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0000587,EMP-000153,2024-10-30,Client Entertainment,Vendor-68,CAD,3281.62,2428.4,0.74,PROJ-038,CC-0002,PENDING,MGR-003,Y,Conference attendance,Y
EXP-0000588,EMP-000089,2024-04-06,Office Supplies,Vendor-71,JPY,4417.31,29.6,0.0067,PROJ-019,CC-0002,PENDING,MGR-002,N,,N
EXP-0000589,EMP-001095,2024-04-20,Travel-Ground,Vendor-119,GBP,5981.41,7596.39,1.27,PROJ-048,CC-0016,PENDING,MGR-001,Y,Conference attendance,Y
EXP-0000590,EMP-001832,2024-07-05,Travel-Hotel,Vendor-161,GBP,13173.94,16730.9,1.27,PROJ-013,CC-0009,CANCELLED,MGR-001,Y,,N
EXP-0000591,EMP-000873,2024-08-25,Marketing Materials,Vendor-63,SGD,3515.63,2601.57,0.74,PROJ-008,CC-0017,PENDING,MGR-003,Y,Team lunch,Y
EXP-0000592,EMP-001537,2025-04-05,Travel-Air,Vendor-127,INR,3441.34,41.3,0.012,PROJ-045,CC-0019,CANCELLED,MGR-002,Y,Team lunch,N
EXP-0000593,EMP-001922,2025-05-23,Meals,Vendor-104,USD,6045.86,6045.86,1.0,PROJ-034,CC-0005,APPROVED,MGR-002,Y,Team lunch,Y
EXP-0000594,EMP-000351,2024-07-03,Meals,Vendor-162,GBP,9887.07,12556.58,1.27,PROJ-023,CC-0011,PENDING,MGR-001,Y,,N
EXP-0000595,EMP-001105,2025-04-03,Travel-Hotel,Vendor-176,USD,11661.53,11661.53,1.0,PROJ-017,CC-0013,PENDING,MGR-003,Y,,Y
EXP-0000596,EMP-000285,2024-12-01,Telecoms,Vendor-102,GBP,14725.71,18701.65,1.27,PROJ-030,CC-0020,APPROVED,MGR-003,Y,Client visit,N
EXP-0000597,EMP-001778,2024-01-17,Travel-Ground,Vendor-33,AUD,11752.41,7639.07,0.65,PROJ-003,CC-0011,APPROVED,MGR-003,N,,N
EXP-0000598,EMP-000598,2024-05-13,Client Entertainment,Vendor-156,AUD,7615.34,4949.97,0.65,PROJ-022,CC-0020,APPROVED,MGR-003,Y,Monthly subscription,N
EXP-0000599,EMP-001040,2025-04-13,Travel-Air,Vendor-178,SGD,9394.73,6952.1,0.74,PROJ-042,CC-0015,APPROVED,MGR-002,N,Client visit,N
EXP-0000600,EMP-000402,2024-07-10,Travel-Air,Vendor-158,SGD,5863.54,4339.02,0.74,PROJ-029,CC-0009,CANCELLED,MGR-001,Y,,N
EXP-0000601,EMP-001009,2025-01-28,Marketing Materials,Vendor-39,SGD,9160.37,6778.67,0.74,PROJ-040,CC-0019,CANCELLED,MGR-003,Y,,Y
EXP-0000602,EMP-001182,2024-07-19,Training,Vendor-192,EUR,4808.54,5241.31,1.09,PROJ-003,CC-0018,REJECTED,MGR-003,Y,Team lunch,Y
EXP-0000603,EMP-001425,2024-10-02,Travel-Air,Vendor-170,CAD,5536.53,4097.03,0.74,PROJ-024,CC-0013,CANCELLED,MGR-003,Y,,N
EXP-0000604,EMP-000256,2024-06-20,Client Entertainment,Vendor-139,USD,469.21,469.21,1.0,PROJ-012,CC-0011,REJECTED,MGR-002,Y,Client visit,N
EXP-0000605,EMP-000402,2024-05-23,Software License,Vendor-157,SGD,8907.99,6591.91,0.74,PROJ-019,CC-0006,PENDING,MGR-003,N,,N
EXP-0000606,EMP-000456,2024-07-18,Marketing Materials,Vendor-147,JPY,12456.32,83.46,0.0067,PROJ-007,CC-0011,CANCELLED,MGR-001,Y,Conference attendance,N
EXP-0000607,EMP-000692,2025-05-09,Travel-Ground,Vendor-88,EUR,8000.27,8720.29,1.09,PROJ-025,CC-0006,PENDING,MGR-002,N,,Y
EXP-0000608,EMP-001601,2025-01-13,Travel-Hotel,Vendor-58,INR,7950.82,95.41,0.012,PROJ-033,CC-0004,CANCELLED,MGR-002,Y,Conference attendance,N
EXP-0000609,EMP-001945,2024-11-28,Travel-Air,Vendor-157,AUD,14344.32,9323.81,0.65,PROJ-021,CC-0016,REJECTED,MGR-002,N,Conference attendance,Y
EXP-0000610,EMP-000246,2025-06-08,Telecoms,Vendor-20,AUD,9425.63,6126.66,0.65,PROJ-008,CC-0016,CANCELLED,MGR-001,Y,Client visit,N
EXP-0000611,EMP-000078,2024-03-29,Software License,Vendor-54,CAD,4044.32,2992.8,0.74,PROJ-026,CC-0010,APPROVED,MGR-002,Y,Team lunch,Y
EXP-0000612,EMP-000415,2024-04-19,Meals,Vendor-187,INR,12415.71,148.99,0.012,PROJ-012,CC-0012,PENDING,MGR-002,Y,,Y
EXP-0000613,EMP-000917,2024-11-20,Travel-Air,Vendor-5,CAD,11984.07,8868.21,0.74,PROJ-040,CC-0009,PENDING,MGR-003,Y,Monthly subscription,Y
EXP-0000614,EMP-000364,2025-04-12,Office Supplies,Vendor-158,USD,11647.24,11647.24,1.0,PROJ-034,CC-0004,CANCELLED,MGR-003,Y,,Y
EXP-0000615,EMP-000740,2024-05-12,Meals,Vendor-132,SGD,110.83,82.01,0.74,PROJ-034,CC-0018,REJECTED,MGR-002,N,Client visit,N
EXP-0000616,EMP-001957,2024-11-28,Telecoms,Vendor-130,JPY,6247.09,41.86,0.0067,PROJ-027,CC-0015,CANCELLED,MGR-002,Y,Client visit,Y
EXP-0000617,EMP-001045,2024-12-11,Client Entertainment,Vendor-139,SGD,10594.46,7839.9,0.74,PROJ-041,CC-0011,CANCELLED,MGR-002,Y,,N
EXP-0000618,EMP-000624,2024-05-01,Travel-Hotel,Vendor-178,EUR,7535.45,8213.64,1.09,PROJ-028,CC-0011,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0000619,EMP-000763,2024-08-23,Telecoms,Vendor-166,EUR,12026.31,13108.68,1.09,PROJ-015,CC-0003,PENDING,MGR-001,Y,Monthly subscription,N
EXP-0000620,EMP-000664,2024-12-14,Training,Vendor-9,GBP,3133.08,3979.01,1.27,PROJ-034,CC-0007,CANCELLED,MGR-003,N,,Y
EXP-0000621,EMP-001744,2025-06-16,Marketing Materials,Vendor-158,AUD,4555.9,2961.34,0.65,PROJ-025,CC-0013,CANCELLED,MGR-001,Y,,Y
EXP-0000622,EMP-001306,2025-03-27,Client Entertainment,Vendor-165,JPY,6740.58,45.16,0.0067,PROJ-027,CC-0005,APPROVED,MGR-001,Y,,Y
EXP-0000623,EMP-001945,2024-03-12,Marketing Materials,Vendor-56,INR,4325.82,51.91,0.012,PROJ-012,CC-0018,APPROVED,MGR-003,N,Client visit,Y
EXP-0000624,EMP-000294,2024-01-08,Client Entertainment,Vendor-160,EUR,3010.71,3281.67,1.09,PROJ-006,CC-0002,CANCELLED,MGR-003,Y,Conference attendance,Y
EXP-0000625,EMP-000328,2024-07-27,Marketing Materials,Vendor-119,JPY,3943.23,26.42,0.0067,PROJ-023,CC-0001,PENDING,MGR-002,Y,,Y
EXP-0000626,EMP-000371,2024-12-24,Training,Vendor-119,SGD,2662.35,1970.14,0.74,PROJ-021,CC-0009,REJECTED,MGR-003,Y,Team lunch,Y
EXP-0000627,EMP-001170,2024-02-03,Software License,Vendor-37,JPY,2329.78,15.61,0.0067,PROJ-040,CC-0003,CANCELLED,MGR-002,N,,Y
EXP-0000628,EMP-001780,2024-07-05,Training,Vendor-31,JPY,805.92,5.4,0.0067,PROJ-042,CC-0016,PENDING,MGR-001,Y,,Y
EXP-0000629,EMP-001469,2024-08-10,Telecoms,Vendor-168,CAD,6649.05,4920.3,0.74,PROJ-038,CC-0006,APPROVED,MGR-002,N,Client visit,Y
EXP-0000630,EMP-001806,2024-06-24,Travel-Hotel,Vendor-188,CAD,11117.51,8226.96,0.74,PROJ-028,CC-0011,APPROVED,MGR-003,Y,Client visit,Y
EXP-0000631,EMP-000666,2025-01-07,Meals,Vendor-148,CAD,13451.63,9954.21,0.74,PROJ-035,CC-0007,REJECTED,MGR-003,Y,Monthly subscription,N
EXP-0000632,EMP-001321,2025-04-19,Training,Vendor-57,GBP,7341.66,9323.91,1.27,PROJ-011,CC-0013,REJECTED,MGR-001,Y,,N
EXP-0000633,EMP-001183,2025-05-25,Telecoms,Vendor-184,AUD,12982.84,8438.85,0.65,PROJ-047,CC-0004,PENDING,MGR-002,Y,Conference attendance,Y
EXP-0000634,EMP-000332,2024-02-26,Software License,Vendor-64,EUR,6607.72,7202.41,1.09,PROJ-043,CC-0020,CANCELLED,MGR-003,Y,,Y
EXP-0000635,EMP-001834,2024-11-30,Travel-Ground,Vendor-149,CAD,7360.01,5446.41,0.74,PROJ-036,CC-0017,PENDING,MGR-001,N,Conference attendance,Y
EXP-0000636,EMP-000814,2024-02-25,Marketing Materials,Vendor-49,EUR,11900.57,12971.62,1.09,PROJ-012,CC-0002,APPROVED,MGR-002,Y,,N
EXP-0000637,EMP-000432,2025-01-16,Marketing Materials,Vendor-92,SGD,5246.2,3882.19,0.74,PROJ-012,CC-0008,CANCELLED,MGR-001,Y,Client visit,Y
EXP-0000638,EMP-000484,2025-02-01,Travel-Hotel,Vendor-147,AUD,14670.07,9535.55,0.65,PROJ-037,CC-0011,APPROVED,MGR-002,Y,Monthly subscription,Y
EXP-0000639,EMP-001169,2024-04-05,Travel-Air,Vendor-200,CAD,13081.38,9680.22,0.74,PROJ-010,CC-0019,PENDING,MGR-003,Y,,Y
EXP-0000640,EMP-000979,2024-10-10,Marketing Materials,Vendor-50,GBP,4548.83,5777.01,1.27,PROJ-004,CC-0020,PENDING,MGR-001,Y,Team lunch,Y
EXP-0000641,EMP-001024,2024-04-05,Telecoms,Vendor-30,CAD,10304.74,7625.51,0.74,PROJ-010,CC-0013,APPROVED,MGR-003,N,,Y
EXP-0000642,EMP-000242,2025-04-16,Office Supplies,Vendor-120,GBP,3116.61,3958.09,1.27,PROJ-049,CC-0005,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0000643,EMP-000266,2024-07-04,Travel-Air,Vendor-31,JPY,6046.42,40.51,0.0067,PROJ-040,CC-0002,CANCELLED,MGR-001,Y,,N
EXP-0000644,EMP-001276,2024-08-07,Travel-Air,Vendor-76,CAD,2977.29,2203.19,0.74,PROJ-037,CC-0007,CANCELLED,MGR-002,Y,Client visit,Y
EXP-0000645,EMP-001796,2024-11-04,Marketing Materials,Vendor-27,EUR,6835.6,7450.8,1.09,PROJ-010,CC-0010,PENDING,MGR-001,Y,Monthly subscription,Y
EXP-0000646,EMP-000288,2024-12-11,Travel-Air,Vendor-148,JPY,9383.97,62.87,0.0067,PROJ-043,CC-0011,PENDING,MGR-001,Y,Team lunch,Y
EXP-0000647,EMP-001212,2024-07-17,Software License,Vendor-90,USD,12601.47,12601.47,1.0,PROJ-047,CC-0013,APPROVED,MGR-003,Y,Client visit,N
EXP-0000648,EMP-001195,2025-05-23,Travel-Air,Vendor-199,EUR,11690.49,12742.63,1.09,PROJ-007,CC-0008,CANCELLED,MGR-001,N,Monthly subscription,Y
EXP-0000649,EMP-001126,2024-11-30,Marketing Materials,Vendor-94,JPY,14028.18,93.99,0.0067,PROJ-025,CC-0010,PENDING,MGR-001,Y,Monthly subscription,Y
EXP-0000650,EMP-000987,2024-02-25,Office Supplies,Vendor-32,EUR,394.43,429.93,1.09,PROJ-024,CC-0020,PENDING,MGR-002,N,,N
EXP-0000651,EMP-001227,2024-03-03,Training,Vendor-185,AUD,914.03,594.12,0.65,PROJ-047,CC-0003,CANCELLED,MGR-002,Y,Team lunch,Y
EXP-0000652,EMP-000577,2024-04-19,Software License,Vendor-82,EUR,1905.98,2077.52,1.09,PROJ-017,CC-0006,APPROVED,MGR-001,Y,Conference attendance,Y
EXP-0000653,EMP-001262,2025-01-06,Office Supplies,Vendor-128,USD,1879.17,1879.17,1.0,PROJ-037,CC-0015,REJECTED,MGR-002,Y,,Y
EXP-0000654,EMP-001387,2024-12-22,Software License,Vendor-73,INR,6647.76,79.77,0.012,PROJ-028,CC-0006,PENDING,MGR-002,Y,Conference attendance,Y
EXP-0000655,EMP-000006,2024-04-23,Travel-Air,Vendor-143,AUD,6931.57,4505.52,0.65,PROJ-004,CC-0004,APPROVED,MGR-001,N,Conference attendance,N
EXP-0000656,EMP-000817,2024-10-09,Travel-Hotel,Vendor-126,CAD,1514.65,1120.84,0.74,PROJ-011,CC-0014,APPROVED,MGR-003,Y,,Y
EXP-0000657,EMP-000304,2024-02-01,Travel-Hotel,Vendor-88,INR,6721.94,80.66,0.012,PROJ-046,CC-0002,CANCELLED,MGR-001,N,,Y
EXP-0000658,EMP-000505,2024-02-25,Training,Vendor-183,JPY,6799.92,45.56,0.0067,PROJ-015,CC-0011,APPROVED,MGR-001,Y,Monthly subscription,N
EXP-0000659,EMP-001641,2025-02-14,Travel-Ground,Vendor-30,SGD,4510.55,3337.81,0.74,PROJ-046,CC-0007,APPROVED,MGR-001,Y,Client visit,N
EXP-0000660,EMP-001441,2025-03-15,Telecoms,Vendor-65,INR,6707.83,80.49,0.012,PROJ-032,CC-0001,PENDING,MGR-001,Y,Monthly subscription,Y
EXP-0000661,EMP-000321,2025-03-26,Client Entertainment,Vendor-112,CAD,9108.37,6740.19,0.74,PROJ-026,CC-0014,PENDING,MGR-001,Y,,Y
EXP-0000662,EMP-001433,2025-05-01,Travel-Air,Vendor-9,CAD,12462.09,9221.95,0.74,PROJ-004,CC-0009,CANCELLED,MGR-002,Y,Conference attendance,N
EXP-0000663,EMP-000052,2024-03-10,Travel-Hotel,Vendor-13,INR,9406.3,112.88,0.012,PROJ-029,CC-0019,CANCELLED,MGR-003,Y,Conference attendance,N
EXP-0000664,EMP-001342,2024-09-25,Telecoms,Vendor-61,USD,304.52,304.52,1.0,PROJ-035,CC-0018,APPROVED,MGR-003,Y,,Y
EXP-0000665,EMP-001450,2024-03-08,Software License,Vendor-45,INR,3746.86,44.96,0.012,PROJ-003,CC-0009,APPROVED,MGR-003,Y,,N
EXP-0000666,EMP-001084,2025-05-19,Meals,Vendor-166,JPY,11752.05,78.74,0.0067,PROJ-005,CC-0007,CANCELLED,MGR-003,Y,,Y
EXP-0000667,EMP-001140,2024-10-26,Travel-Hotel,Vendor-106,JPY,5739.5,38.45,0.0067,PROJ-025,CC-0004,PENDING,MGR-001,Y,Monthly subscription,Y
EXP-0000668,EMP-000546,2024-09-11,Meals,Vendor-45,SGD,7203.58,5330.65,0.74,PROJ-049,CC-0011,CANCELLED,MGR-001,N,,N
EXP-0000669,EMP-000914,2024-01-16,Travel-Hotel,Vendor-183,GBP,14935.1,18967.58,1.27,PROJ-017,CC-0006,CANCELLED,MGR-003,N,Conference attendance,Y
EXP-0000670,EMP-000944,2024-06-24,Travel-Hotel,Vendor-23,SGD,774.2,572.91,0.74,PROJ-027,CC-0002,PENDING,MGR-003,Y,,N
EXP-0000671,EMP-001848,2024-03-26,Meals,Vendor-95,GBP,12745.79,16187.15,1.27,PROJ-044,CC-0020,CANCELLED,MGR-001,Y,Conference attendance,N
EXP-0000672,EMP-001101,2025-05-30,Telecoms,Vendor-75,USD,10967.04,10967.04,1.0,PROJ-043,CC-0017,APPROVED,MGR-001,Y,Monthly subscription,N
EXP-0000673,EMP-000247,2025-04-07,Software License,Vendor-134,EUR,2419.14,2636.86,1.09,PROJ-033,CC-0008,CANCELLED,MGR-003,Y,Team lunch,Y
EXP-0000674,EMP-000053,2024-09-22,Marketing Materials,Vendor-12,EUR,935.1,1019.26,1.09,PROJ-027,CC-0016,REJECTED,MGR-002,Y,Client visit,Y
EXP-0000675,EMP-000614,2025-02-16,Travel-Hotel,Vendor-196,JPY,8455.8,56.65,0.0067,PROJ-042,CC-0003,PENDING,MGR-003,Y,,N
EXP-0000676,EMP-000868,2025-05-31,Travel-Ground,Vendor-119,EUR,9002.53,9812.76,1.09,PROJ-047,CC-0013,CANCELLED,MGR-003,Y,Monthly subscription,Y
